,strain,gene,hit_score
1814,Clostridium-sp-M62-1-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,310.1
1815,Clostridium-sp-M62-1-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,508.5
1816,Clostridium-sp-M62-1-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.5
1817,Clostridium-spiroforme-DSM-1552-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,50.3
1818,Clostridium-spiroforme-DSM-1552-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,60.4
1819,Clostridium-spiroforme-DSM-1552-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,87.9
1820,Clostridium-spiroforme-DSM-1552-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,36.8
1821,Clostridium_acetobutylicum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,78.1
1822,Clostridium_acetobutylicum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,67.3
1823,Clostridium_acetobutylicum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,94.3
1824,Clostridium_acetobutylicum,methylmalonyl-CoA-epimerase-EC5-1-99-1,124.3
1825,Clostridium_aldenense,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,97.5
1826,Clostridium_aldenense,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,318.3
1827,Clostridium_aldenense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,523.7
1828,Clostridium_aldenense,methylmalonyl-CoA-epimerase-EC5-1-99-1,103.8
1829,Clostridium_aldenense,methylmalonyl-CoA-mutase-EC5-4-99-2,13.6
1830,Clostridium_aminovalericum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,83.1
1831,Clostridium_aminovalericum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,301.2
1832,Clostridium_aminovalericum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,502.0
1833,Clostridium_aminovalericum,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.7
1834,Clostridium_aminovalericum,methylmalonyl-CoA-mutase-EC5-4-99-2,14.2
1835,Clostridium_asparagiforme,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,97.0
1836,Clostridium_asparagiforme,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,315.5
1837,Clostridium_asparagiforme,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,520.4
1838,Clostridium_asparagiforme,methylmalonyl-CoA-epimerase-EC5-1-99-1,126.1
1839,Clostridium_asparagiforme,methylmalonyl-CoA-mutase-EC5-4-99-2,14.8
1840,Clostridium_baratii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,40.2
1841,Clostridium_baratii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,55.9
1842,Clostridium_baratii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,87.5
1843,Clostridium_baratii,methylmalonyl-CoA-epimerase-EC5-1-99-1,65.0
1844,Clostridium_baratii,methylmalonyl-CoA-mutase-EC5-4-99-2,16.5
1845,Clostridium_bartlettii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,62.9
1846,Clostridium_bartlettii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,59.5
1847,Clostridium_bartlettii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.7
1848,Clostridium_bartlettii,methylmalonyl-CoA-epimerase-EC5-1-99-1,29.4
1849,Clostridium_bartlettii,methylmalonyl-CoA-mutase-EC5-4-99-2,21.8
1850,Clostridium_beijerinckii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,77.6
1851,Clostridium_beijerinckii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,62.5
1852,Clostridium_beijerinckii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.6
1853,Clostridium_beijerinckii,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.4
1854,Clostridium_beijerinckii,methylmalonyl-CoA-mutase-EC5-4-99-2,14.3
1855,Clostridium_bifermentans,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,105.8
1856,Clostridium_bifermentans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,685.5
1857,Clostridium_bifermentans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,918.8
1858,Clostridium_bifermentans,methylmalonyl-CoA-epimerase-EC5-1-99-1,220.8
1859,Clostridium_bifermentans,methylmalonyl-CoA-mutase-EC5-4-99-2,585.4
1860,Clostridium_bolteae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,95.4
1861,Clostridium_bolteae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,316.8
1862,Clostridium_bolteae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,524.1
1863,Clostridium_bolteae,methylmalonyl-CoA-epimerase-EC5-1-99-1,100.0
1864,Clostridium_botulinum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,79.7
1865,Clostridium_botulinum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,59.2
1866,Clostridium_botulinum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,83.0
1867,Clostridium_botulinum,methylmalonyl-CoA-epimerase-EC5-1-99-1,58.9
1868,Clostridium_botulinum,methylmalonyl-CoA-mutase-EC5-4-99-2,22.6
1869,Clostridium_butyricum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,73.6
1870,Clostridium_butyricum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,56.5
1871,Clostridium_butyricum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,84.3
1872,Clostridium_butyricum,methylmalonyl-CoA-epimerase-EC5-1-99-1,52.0
1873,Clostridium_butyricum,methylmalonyl-CoA-mutase-EC5-4-99-2,18.7
1874,Clostridium_cadaveris,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,46.0
1875,Clostridium_cadaveris,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,61.0
1876,Clostridium_cadaveris,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,77.5
1877,Clostridium_cadaveris,methylmalonyl-CoA-epimerase-EC5-1-99-1,25.2
1878,Clostridium_cadaveris,methylmalonyl-CoA-mutase-EC5-4-99-2,21.1
1879,Clostridium_celatum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,37.5
1880,Clostridium_celatum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,58.1
1881,Clostridium_celatum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,69.7
1882,Clostridium_celatum,methylmalonyl-CoA-epimerase-EC5-1-99-1,63.0
1883,Clostridium_celatum,methylmalonyl-CoA-mutase-EC5-4-99-2,16.7
1884,Clostridium_cellobioparum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,101.3
1885,Clostridium_cellobioparum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,670.7
1886,Clostridium_cellobioparum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,882.6
1887,Clostridium_cellobioparum,methylmalonyl-CoA-epimerase-EC5-1-99-1,92.4
1888,Clostridium_chauvoei,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,43.8
1889,Clostridium_chauvoei,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,54.3
1890,Clostridium_chauvoei,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.0
1891,Clostridium_chauvoei,methylmalonyl-CoA-mutase-EC5-4-99-2,18.3
1892,Clostridium_citroniae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,98.6
1893,Clostridium_citroniae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,320.9
1894,Clostridium_citroniae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,526.2
1895,Clostridium_citroniae,methylmalonyl-CoA-epimerase-EC5-1-99-1,119.4
1896,Clostridium_citroniae,methylmalonyl-CoA-mutase-EC5-4-99-2,18.8
1897,Clostridium_clariflavum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,102.9
1898,Clostridium_clariflavum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,679.9
1899,Clostridium_clariflavum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,898.2
1900,Clostridium_clariflavum,methylmalonyl-CoA-epimerase-EC5-1-99-1,13.8
1901,Clostridium_clariflavum,methylmalonyl-CoA-mutase-EC5-4-99-2,25.2
1902,Clostridium_cochlearium,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,78.2
1903,Clostridium_cochlearium,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,88.2
1904,Clostridium_cochlearium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,128.0
1905,Clostridium_cochlearium,methylmalonyl-CoA-mutase-EC5-4-99-2,19.1
1906,Clostridium_cocleatum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,51.9
1907,Clostridium_cocleatum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.7
1908,Clostridium_cocleatum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,89.5
1909,Clostridium_cocleatum,methylmalonyl-CoA-epimerase-EC5-1-99-1,34.2
1910,Clostridium_cocleatum,methylmalonyl-CoA-mutase-EC5-4-99-2,14.9
1911,Clostridium_difficile,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,61.4
1912,Clostridium_difficile,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,64.3
1913,Clostridium_difficile,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,93.4
1914,Clostridium_difficile,methylmalonyl-CoA-epimerase-EC5-1-99-1,26.4
1915,Clostridium_difficile,methylmalonyl-CoA-mutase-EC5-4-99-2,34.2
1916,Clostridium_disporicum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,40.6
1917,Clostridium_disporicum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,50.7
1918,Clostridium_disporicum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,70.6
1919,Clostridium_disporicum,methylmalonyl-CoA-epimerase-EC5-1-99-1,61.5
1920,Clostridium_disporicum,methylmalonyl-CoA-mutase-EC5-4-99-2,23.2
1921,Clostridium_fallax,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,53.8
1922,Clostridium_fallax,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,66.1
1923,Clostridium_fallax,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,84.8
1924,Clostridium_fallax,methylmalonyl-CoA-mutase-EC5-4-99-2,15.8
1925,Clostridium_felsineum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,79.6
1926,Clostridium_felsineum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,66.1
1927,Clostridium_felsineum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,93.4
1928,Clostridium_felsineum,methylmalonyl-CoA-epimerase-EC5-1-99-1,113.0
1929,Clostridium_felsineum,methylmalonyl-CoA-mutase-EC5-4-99-2,14.4
1930,Clostridium_glycolicum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,87.4
1931,Clostridium_glycolicum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,675.3
1932,Clostridium_glycolicum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,903.3
1933,Clostridium_glycolicum,methylmalonyl-CoA-epimerase-EC5-1-99-1,209.7
1934,Clostridium_glycolicum,methylmalonyl-CoA-mutase-EC5-4-99-2,581.0
1935,Clostridium_glycyrrhizinilyticum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.5
1936,Clostridium_glycyrrhizinilyticum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,311.0
1937,Clostridium_glycyrrhizinilyticum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,519.7
1938,Clostridium_glycyrrhizinilyticum,methylmalonyl-CoA-epimerase-EC5-1-99-1,57.8
1939,Clostridium_glycyrrhizinilyticum,methylmalonyl-CoA-mutase-EC5-4-99-2,13.9
1940,Clostridium_hathewayi,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,100.2
1941,Clostridium_hathewayi,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,650.3
1942,Clostridium_hathewayi,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,864.6
1943,Clostridium_hathewayi,methylmalonyl-CoA-epimerase-EC5-1-99-1,94.6
1944,Clostridium_hathewayi,methylmalonyl-CoA-mutase-EC5-4-99-2,20.8
1945,Clostridium_hiranonis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,66.8
1946,Clostridium_hiranonis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,64.4
1947,Clostridium_hiranonis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.1
1948,Clostridium_hiranonis,methylmalonyl-CoA-epimerase-EC5-1-99-1,30.4
1949,Clostridium_hiranonis,methylmalonyl-CoA-mutase-EC5-4-99-2,20.9
1950,Clostridium_hylemonae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,91.3
1951,Clostridium_hylemonae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,315.3
1952,Clostridium_hylemonae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,521.4
1953,Clostridium_hylemonae,methylmalonyl-CoA-epimerase-EC5-1-99-1,51.0
1954,Clostridium_hylemonae,methylmalonyl-CoA-mutase-EC5-4-99-2,18.5
1955,Clostridium_indolis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,87.7
1956,Clostridium_indolis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,317.5
1957,Clostridium_indolis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,519.6
1958,Clostridium_indolis,methylmalonyl-CoA-epimerase-EC5-1-99-1,95.9
1959,Clostridium_indolis,methylmalonyl-CoA-mutase-EC5-4-99-2,18.7
1960,Clostridium_innocuum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,51.4
1961,Clostridium_innocuum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,66.1
1962,Clostridium_innocuum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.8
1963,Clostridium_innocuum,methylmalonyl-CoA-epimerase-EC5-1-99-1,41.1
1964,Clostridium_innocuum,methylmalonyl-CoA-mutase-EC5-4-99-2,19.9
1965,Clostridium_irregulare,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,87.3
1966,Clostridium_irregulare,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,67.1
1967,Clostridium_irregulare,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,95.0
1968,Clostridium_irregulare,methylmalonyl-CoA-epimerase-EC5-1-99-1,28.7
1969,Clostridium_irregulare,methylmalonyl-CoA-mutase-EC5-4-99-2,16.0
1970,Clostridium_lactatifermentans,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,65.6
1971,Clostridium_lactatifermentans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,55.3
1972,Clostridium_lactatifermentans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.7
1973,Clostridium_lactatifermentans,methylmalonyl-CoA-epimerase-EC5-1-99-1,86.6
1974,Clostridium_lavalense,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,92.5
1975,Clostridium_lavalense,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,628.6
1976,Clostridium_lavalense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,830.6
1977,Clostridium_lavalense,methylmalonyl-CoA-epimerase-EC5-1-99-1,123.5
1978,Clostridium_lavalense,methylmalonyl-CoA-mutase-EC5-4-99-2,14.8
1979,Clostridium_lituseburense,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.6
1980,Clostridium_lituseburense,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,653.4
1981,Clostridium_lituseburense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,880.7
1982,Clostridium_lituseburense,methylmalonyl-CoA-epimerase-EC5-1-99-1,195.6
1983,Clostridium_lituseburense,methylmalonyl-CoA-mutase-EC5-4-99-2,584.3
1984,Clostridium_methoxybenzovorans,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,87.7
1985,Clostridium_methoxybenzovorans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,317.5
1986,Clostridium_methoxybenzovorans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,519.6
1987,Clostridium_methoxybenzovorans,methylmalonyl-CoA-epimerase-EC5-1-99-1,95.9
1988,Clostridium_methoxybenzovorans,methylmalonyl-CoA-mutase-EC5-4-99-2,18.7
1989,Clostridium_neonatale,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,71.9
1990,Clostridium_neonatale,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,59.6
1991,Clostridium_neonatale,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,83.3
1992,Clostridium_neonatale,methylmalonyl-CoA-epimerase-EC5-1-99-1,59.7
1993,Clostridium_neonatale,methylmalonyl-CoA-mutase-EC5-4-99-2,19.3
1994,Clostridium_nexile,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.8
1995,Clostridium_nexile,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,325.0
1996,Clostridium_nexile,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,527.6
1997,Clostridium_nexile,methylmalonyl-CoA-epimerase-EC5-1-99-1,59.1
1998,Clostridium_nexile,methylmalonyl-CoA-mutase-EC5-4-99-2,18.1
1999,Clostridium_paraputrificum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,68.9
2000,Clostridium_paraputrificum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,62.2
2001,Clostridium_paraputrificum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.9
2002,Clostridium_paraputrificum,methylmalonyl-CoA-epimerase-EC5-1-99-1,54.6
2003,Clostridium_paraputrificum,methylmalonyl-CoA-mutase-EC5-4-99-2,20.1
2004,Clostridium_perfringens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,44.5
2005,Clostridium_perfringens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,58.3
2006,Clostridium_perfringens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,84.4
2007,Clostridium_perfringens,methylmalonyl-CoA-epimerase-EC5-1-99-1,64.4
2008,Clostridium_populeti,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,94.5
2009,Clostridium_populeti,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,529.7
2010,Clostridium_populeti,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,706.3
2011,Clostridium_populeti,methylmalonyl-CoA-epimerase-EC5-1-99-1,28.2
2012,Clostridium_populeti,methylmalonyl-CoA-mutase-EC5-4-99-2,17.6
2013,Clostridium_putrefaciens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,18.6
2014,Clostridium_putrefaciens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,12.5
2015,Clostridium_putrefaciens,methylmalonyl-CoA-epimerase-EC5-1-99-1,84.1
2016,Clostridium_putrefaciens,methylmalonyl-CoA-mutase-EC5-4-99-2,22.4
2017,Clostridium_ramosum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,53.6
2018,Clostridium_ramosum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,60.5
2019,Clostridium_ramosum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,88.9
2020,Clostridium_ramosum,methylmalonyl-CoA-epimerase-EC5-1-99-1,32.4
2021,Clostridium_ramosum,methylmalonyl-CoA-mutase-EC5-4-99-2,12.4
2022,Clostridium_rectum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,80.5
2023,Clostridium_rectum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,84.0
2024,Clostridium_rectum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,111.0
2025,Clostridium_rectum,methylmalonyl-CoA-epimerase-EC5-1-99-1,58.5
2026,Clostridium_rectum,methylmalonyl-CoA-mutase-EC5-4-99-2,19.1
2027,Clostridium_saccharogumia,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,48.4
2028,Clostridium_saccharogumia,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.5
2029,Clostridium_saccharogumia,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.7
2030,Clostridium_saccharogumia,methylmalonyl-CoA-epimerase-EC5-1-99-1,44.1
2031,Clostridium_saccharogumia,methylmalonyl-CoA-mutase-EC5-4-99-2,12.9
2032,Clostridium_saccharoperbutylacetonicum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.4
2033,Clostridium_saccharoperbutylacetonicum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,59.8
2034,Clostridium_saccharoperbutylacetonicum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.9
2035,Clostridium_saccharoperbutylacetonicum,methylmalonyl-CoA-epimerase-EC5-1-99-1,50.2
2036,Clostridium_saccharoperbutylacetonicum,methylmalonyl-CoA-mutase-EC5-4-99-2,21.4
2037,Clostridium_sardiniense,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,43.8
2038,Clostridium_sardiniense,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,56.8
2039,Clostridium_sardiniense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,87.0
2040,Clostridium_sardiniense,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.5
2041,Clostridium_sardiniense,methylmalonyl-CoA-mutase-EC5-4-99-2,13.1
2042,Clostridium_sartagoforme,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,40.8
2043,Clostridium_sartagoforme,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,68.5
2044,Clostridium_sartagoforme,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,85.6
2045,Clostridium_sartagoforme,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.1
2046,Clostridium_sartagoforme,methylmalonyl-CoA-mutase-EC5-4-99-2,16.7
2047,Clostridium_senegalense,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,93.5
2048,Clostridium_senegalense,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,292.6
2049,Clostridium_senegalense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,426.2
2050,Clostridium_senegalense,methylmalonyl-CoA-epimerase-EC5-1-99-1,42.9
2051,Clostridium_senegalense,methylmalonyl-CoA-mutase-EC5-4-99-2,18.7
2052,Clostridium_septicum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,41.2
2053,Clostridium_septicum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,56.3
2054,Clostridium_septicum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,83.5
2055,Clostridium_septicum,methylmalonyl-CoA-epimerase-EC5-1-99-1,67.7
2056,Clostridium_septicum,methylmalonyl-CoA-mutase-EC5-4-99-2,21.3
2057,Clostridium_sordellii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,103.7
2058,Clostridium_sordellii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,679.8
2059,Clostridium_sordellii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,914.8
2060,Clostridium_sordellii,methylmalonyl-CoA-epimerase-EC5-1-99-1,224.0
2061,Clostridium_sordellii,methylmalonyl-CoA-mutase-EC5-4-99-2,587.9
2062,Clostridium_sphenoides,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,86.8
2063,Clostridium_sphenoides,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,318.2
2064,Clostridium_sphenoides,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,517.9
2065,Clostridium_sphenoides,methylmalonyl-CoA-epimerase-EC5-1-99-1,50.1
2066,Clostridium_sphenoides,methylmalonyl-CoA-mutase-EC5-4-99-2,19.7
2067,Clostridium_sporogenes,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,79.7
2068,Clostridium_sporogenes,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,62.8
2069,Clostridium_sporogenes,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,88.2
2070,Clostridium_sporogenes,methylmalonyl-CoA-epimerase-EC5-1-99-1,61.8
2071,Clostridium_sporogenes,methylmalonyl-CoA-mutase-EC5-4-99-2,21.2
2072,Clostridium_sticklandii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,100.6
2073,Clostridium_sticklandii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,687.8
2074,Clostridium_sticklandii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,901.4
2075,Clostridium_sticklandii,methylmalonyl-CoA-epimerase-EC5-1-99-1,225.6
2076,Clostridium_sticklandii,methylmalonyl-CoA-mutase-EC5-4-99-2,583.8
2077,Clostridium_symbiosum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,97.5
2078,Clostridium_symbiosum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,581.8
2079,Clostridium_symbiosum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,747.6
2080,Clostridium_symbiosum,methylmalonyl-CoA-epimerase-EC5-1-99-1,95.2
2081,Clostridium_symbiosum,methylmalonyl-CoA-mutase-EC5-4-99-2,16.7
2082,Clostridium_tertium,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,40.4
2083,Clostridium_tertium,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,56.8
2084,Clostridium_tertium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,75.9
2085,Clostridium_tertium,methylmalonyl-CoA-epimerase-EC5-1-99-1,62.5
2086,Clostridium_tertium,methylmalonyl-CoA-mutase-EC5-4-99-2,18.9
2087,Clostridium_tyrobutyricum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,77.8
2088,Clostridium_tyrobutyricum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,66.6
2089,Clostridium_tyrobutyricum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,91.3
2090,Clostridium_tyrobutyricum,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.5
2091,Clostridium_tyrobutyricum,methylmalonyl-CoA-mutase-EC5-4-99-2,16.9
2092,Clostridium_ventriculi,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,42.1
2093,Clostridium_ventriculi,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,52.0
2094,Clostridium_ventriculi,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,84.7
2095,Clostridium_ventriculi,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.0
2096,Clostridium_ventriculi,methylmalonyl-CoA-mutase-EC5-4-99-2,13.2
2097,Clostridium_vincentii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,76.8
